,0,1,2
20594,114.01725,22.60433,82.6100006104
20595,114.01765,22.60459,83.5499992371
20596,114.01805,22.60482,83.6000003815
20597,114.01837,22.60519,82.5400009155
20598,114.01867,22.60558,82.7900009155
20599,114.01892,22.60597,83.25
20600,114.01913,22.60636,84.1999998093
20601,114.01935,22.60666,85.9499998093
20602,114.01963,22.60708,85.3699998856
20603,114.01986,22.60744,84.6700000763
20604,114.02011,22.60778,84.5900001526
20605,114.02043,22.60808,84.529999733
20606,114.02077,22.60837,84.1499996185
20607,114.02111,22.60871,83.6200008392
20608,114.02148,22.60906,83.3500003815
20609,114.02188,22.60929,84.1400003433
20610,114.02229,22.60945,85.029999733
20611,114.02266,22.60955,86.6199998856
20612,114.02301,22.60964,87.5900001526
20613,114.02332,22.60971,88.6999998093
20614,114.02338,22.60974,93.57000017166
20615,114.02359,22.60957,89.7399997711
20616,114.02389,22.60939,88.5399999619
20617,114.02419,22.6092,88.1700000763
20618,114.02446,22.60903,88.6599998474
20619,114.02462,22.60896,90.77999973297
20620,114.0247,22.60899,93.88999986649
20621,114.02471,22.60888,95.36999988556
20622,114.02479,22.60879,95.55999994278
20623,114.02479,22.60879,95.55999994278
20624,114.02479,22.60879,95.55999994278
20625,114.02479,22.60879,95.55999994278
20626,114.02479,22.60879,95.55999994278
20627,114.02479,22.60879,95.55999994278
20628,114.02479,22.60879,95.55999994278
20629,114.02479,22.60879,95.55999994278
20630,114.02479,22.60879,95.55999994278
20631,114.02479,22.60879,95.55999994278
20632,114.02479,22.60879,95.55999994278
20633,114.02625,22.6088,85.0
20634,114.02625,22.6088,100.0
20635,114.02625,22.6088,100.0
20636,114.02625,22.6088,100.0
20637,114.02625,22.6088,100.0
20638,114.02625,22.6088,100.0
20639,114.02625,22.6088,100.0
20640,114.02625,22.6088,100.0
20641,114.02625,22.6088,100.0
20642,114.02625,22.6088,100.0
20643,114.02625,22.6088,100.0
20644,114.02625,22.6088,100.0
20645,114.02625,22.6088,100.0
20646,114.03555,22.61424,86.8400001526
20647,114.03579,22.61397,86.529999733
20648,114.03602,22.61368,87.6300001144
20649,114.03618,22.6135,91.98999977112
20650,114.03628,22.61336,95.46999979019
20651,114.03633,22.6133,97.41000008583
20652,114.03637,22.61325,96.92000007629
20653,114.03643,22.61317,95.67999982834
20654,114.03649,22.61309,97.72000002861
20655,114.03654,22.61301,94.86999988556
20656,114.03666,22.61287,93.53999996185
20657,114.03674,22.61276,96.02999997139
20658,114.03683,22.61264,94.26000022888
20659,114.03694,22.6125,94.28999996185
20660,114.03702,22.61239,95.19000005722
20661,114.0371,22.6123,96.34999990463
20662,114.03714,22.61227,99.160000026226
20663,114.03715,22.61228,100.0
20664,114.03714,22.61229,100.0
20665,114.03715,22.61229,100.0
20666,114.03715,22.61229,100.0
20667,114.03715,22.61229,100.0
20668,114.03715,22.61229,100.0
20669,114.03715,22.61229,100.0
20670,114.03715,22.61229,100.0
20671,114.03715,22.61229,100.0
20672,114.03715,22.61229,100.0
20673,114.03715,22.61229,100.0
20674,114.03715,22.61229,100.0
20675,114.03715,22.61229,100.0
20676,114.03715,22.61229,100.0
20677,114.03715,22.61229,100.0
20678,114.03715,22.61229,100.0
20679,114.03715,22.61229,100.0
20680,114.03715,22.61229,100.0
20681,114.03715,22.61229,100.0
20682,114.03715,22.61229,100.0
20683,114.03715,22.61229,100.0
20684,114.03715,22.61229,100.0
20685,114.03715,22.61229,100.0
20686,114.03715,22.61229,100.0
20687,114.03715,22.61229,100.0
20688,114.03715,22.61229,100.0
20689,114.03715,22.61229,100.0
20690,114.03715,22.61229,100.0
20691,114.03715,22.61229,100.0
20692,114.03715,22.61229,100.0
20693,114.03721,22.61223,96.67000007629
20694,114.0373,22.61212,93.23999977112
20695,114.03744,22.61196,91.82999992371
20696,114.0376,22.61178,89.8299999237
20697,114.03779,22.61152,88.5699996948
20698,114.03798,22.61127,88.3100004196
20699,114.0382,22.61102,87.1899995804
20700,114.03844,22.61075,87.2299995422
20701,114.03867,22.61046,86.7299995422
20702,114.03891,22.61017,86.1899995804
20703,114.03917,22.60985,85.029999733
20704,114.03943,22.60955,86.1300001144
20705,114.03966,22.60926,87.9200000763
20706,114.03986,22.60902,89.3400001526
20707,114.04001,22.60885,94.09000015259
20708,114.04004,22.60884,99.560000002384
20709,114.04004,22.60884,100.0
20710,114.04004,22.60884,100.0
20711,114.04005,22.60884,99.009999990463
20712,114.04007,22.60882,97.57999992371
20713,114.04012,22.60875,97.19000005722
20714,114.04017,22.60866,95.46000003815
20715,114.04028,22.60852,93.23000001907
20716,114.04042,22.60834,91.35999965668
20717,114.04058,22.60814,89.7399997711
20718,114.04077,22.60792,90.17000007629
20719,114.04096,22.60771,90.02999973297
20720,114.04113,22.60748,89.9499998093
20721,114.0413,22.60727,90.77999973297
20722,114.04147,22.60709,91.22000026703
20723,114.04163,22.60688,88.9600000381
20724,114.04183,22.60663,87.6300001144
20725,114.04206,22.60634,86.7399997711
20726,114.04228,22.60607,87.5100002289
20727,114.04249,22.60581,88.1499996185
20728,114.04269,22.60557,88.3400001526
20729,114.04288,22.60533,88.8999996185
20730,114.04305,22.60512,89.8599996567
20731,114.04322,22.6049,89.9600000381
20732,114.04341,22.60468,89.7600002289
20733,114.0436,22.60446,89.3699998856
20734,114.0438,22.60423,88.9200000763
20735,114.04401,22.60398,88.75
20736,114.04421,22.60374,88.3299999237
20737,114.04444,22.60349,88.25
20738,114.04465,22.60322,87.8699998856
20739,114.04487,22.60297,88.6400003433
20740,114.04508,22.60275,89.279999733
20741,114.04528,22.60252,89.1499996185
20742,114.04548,22.60229,89.029999733
20743,114.04564,22.60208,92.15999984741
20744,114.0457,22.60201,97.47000002861
20745,114.04574,22.60197,98.5
20746,114.04576,22.60193,99.060000002384
20747,114.04577,22.60193,99.060000002384
20748,114.04579,22.60191,97.28999996185
20749,114.04585,22.60182,95.88999986649
20750,114.04592,22.60173,96.65000009537
20751,114.04597,22.60168,98.90999996662
20752,114.04604,22.60159,95.65000009537
20753,114.04611,22.60151,97.41000008583
20754,114.04616,22.60146,97.81999993324
20755,114.0462,22.60141,98.11000001431
20756,114.04625,22.60138,98.32000005245
20757,114.04631,22.60133,97.08999991417
20758,114.04637,22.60128,97.51999998093
20759,114.04641,22.60124,98.58000004292
20760,114.04642,22.60122,99.490000009537
20761,114.04642,22.60121,100.0
20762,114.04642,22.60121,100.0
20763,114.04643,22.6012,100.0
20764,114.04643,22.60121,100.0
20765,114.04643,22.6012,100.0
20766,114.04643,22.6012,100.0
20767,114.04643,22.6012,100.0
20768,114.04643,22.6012,100.0
20769,114.04643,22.6012,100.0
20770,114.04643,22.6012,100.0
20771,114.04643,22.6012,100.0
20772,114.04643,22.6012,100.0
20773,114.04643,22.6012,100.0
20774,114.04643,22.6012,100.0
20775,114.04643,22.6012,100.0
20776,114.04643,22.6012,100.0
20777,114.04645,22.60119,98.66999995708
20778,114.04647,22.60117,99.459999978542
20779,114.04648,22.60116,100.0
20780,114.04649,22.60116,100.0
20781,114.04648,22.60115,100.0
20782,114.04648,22.60115,100.0
20783,114.04648,22.60115,100.0
20784,114.04647,22.60114,100.0
20785,114.04648,22.60114,100.0
20786,114.04648,22.60114,100.0
20787,114.04648,22.60114,100.0
20788,114.04648,22.60114,100.0
20789,114.04648,22.60114,100.0
20790,114.04648,22.60114,100.0
20791,114.04648,22.60114,100.0
20792,114.04648,22.60114,100.0
20793,114.04648,22.60114,100.0
20794,114.04652,22.60109,95.57999992371
20795,114.04664,22.60094,93.0
20796,114.04676,22.60076,91.86999988556
20797,114.04691,22.6006,92.42999982834
20798,114.04704,22.60044,93.28999996185
20799,114.04714,22.6003,93.21999979019
20800,114.04728,22.60012,91.05000019073
20801,114.04748,22.59989,88.6499996185
20802,114.04767,22.59964,89.25
20803,114.04783,22.59943,89.779999733
20804,114.04801,22.5992,90.98999977112
20805,114.04812,22.59908,95.07999992371
20806,114.04819,22.59898,95.76999998093
20807,114.04827,22.59887,95.05999994278
20808,114.04833,22.59877,94.98999977112
20809,114.04839,22.59868,96.95000004768
20810,114.04842,22.5986,97.32999992371
20811,114.04846,22.59854,97.43000006676
20812,114.04852,22.5984,92.76000022888
20813,114.04859,22.59823,93.90999984741
20814,114.04865,22.59805,93.15000009537
20815,114.04872,22.59784,91.93000030518
20816,114.0488,22.59762,91.18999958038
20817,114.04891,22.59741,89.9899997711
20818,114.04903,22.59718,90.56999969482
20819,114.04916,22.59689,87.3800001144
20820,114.04928,22.59653,84.779999733
20821,114.04941,22.59611,83.4599990845
20822,114.04954,22.59567,83.4799995422
20823,114.04968,22.59526,84.6899995804
20824,114.04983,22.59492,87.6599998474
20825,114.04999,22.59464,87.8000001907
20826,114.05017,22.59435,87.1099996567
20827,114.05038,22.59404,86.4300003052
20828,114.05061,22.59377,87.8900003433
20829,114.05085,22.59353,86.8999996185
20830,114.05112,22.59327,87.220000267
20831,114.05135,22.59302,87.5200004578
20832,114.05158,22.59273,86.8400001526
20833,114.05179,22.59243,86.2299995422
20834,114.05196,22.5921,86.2899999619
20835,114.05216,22.59174,85.0699996948
20836,114.05237,22.5914,84.6199998856
20837,114.05254,22.59106,85.0900001526
20838,114.05275,22.59069,84.4399995804
20839,114.05295,22.59033,85.1099996567
20840,114.05315,22.58997,84.9300003052
20841,114.05336,22.5896,84.8400001526
20842,114.05356,22.58922,84.5799999237
20843,114.05377,22.58885,84.0399999619
20844,114.05399,22.58847,84.5900001526
20845,114.05311,22.58968,81.9400005341
20846,114.05258,22.58965,81.7299995422
20847,114.05204,22.58962,81.6000003815
20848,114.05151,22.58959,81.4599990845
20849,114.05097,22.58956,81.7399997711
20850,114.05044,22.58953,82.3199996948
20851,114.04996,22.58951,84.7299995422
20852,114.04955,22.58951,86.3400001526
20853,114.0492,22.58953,89.0799999237
20854,114.0489,22.58955,90.35999965668
20855,114.04864,22.58958,92.19999980927
20856,114.04845,22.5896,94.44999980927
20857,114.04833,22.58962,96.49000000954
20858,114.0482,22.58964,94.42000007629
20859,114.048,22.58967,91.94999980927
20860,114.04774,22.58972,90.19999980927
20861,114.04744,22.58979,89.1099996567
20862,114.04712,22.58986,88.279999733
20863,114.04678,22.58994,87.5699996948
20864,114.04642,22.59003,87.4600000381
20865,114.04607,22.59011,87.3000001907
20866,114.0457,22.5902,87.1899995804
20867,114.04533,22.59029,86.7299995422
20868,114.04495,22.59038,86.1800003052
20869,114.04455,22.59048,85.6499996185
20870,114.04413,22.59058,85.0600004196
20871,114.0437,22.59068,84.6800003052
20872,114.04328,22.59078,85.0900001526
20873,114.04285,22.59088,84.8100004196
20874,114.04241,22.59099,84.4399995804
20875,114.04197,22.5911,83.9099998474
20876,114.04151,22.59121,83.7600002289
20877,114.04104,22.59131,83.1700000763
20878,114.04055,22.59143,82.5100002289
20879,114.04006,22.59155,82.3299999237
20880,114.03955,22.59167,81.8600006104
20881,114.03902,22.59179,81.4699993134
20882,114.03851,22.59188,82.1499996185
20883,114.03799,22.59196,81.5400009155
20884,114.03745,22.59204,80.9899997711
20885,114.03689,22.5921,80.6299991608
20886,114.03632,22.59215,80.2600002289
20887,114.03574,22.59218,79.9500007629
20888,114.03515,22.5922,79.6399993896
20889,114.03455,22.5922,79.4799995422
20890,114.03396,22.59218,80.2700004578
20891,114.03338,22.59215,80.2600002289
20892,114.0328,22.5921,80.2000007629
20893,114.03223,22.59203,80.2800006866
20894,114.03166,22.59195,80.7000007629
20895,114.03111,22.59185,80.9500007629
20896,114.03057,22.59175,81.0400009155
20897,114.03003,22.59162,81.1299991608
20898,114.0295,22.59149,81.3199996948
20899,114.02897,22.59134,81.2700004578
20900,114.02845,22.59118,81.1399993896
20901,114.02793,22.59101,81.2099990845
20902,114.02742,22.59083,81.1700000763
20903,114.0269,22.59066,81.1800003052
20904,114.02639,22.59048,81.5699996948
20905,114.02588,22.59031,81.4400005341
20906,114.02539,22.59014,82.0599994659
20907,114.0249,22.58998,82.0499992371
20908,114.0244,22.58981,81.9099998474
20909,114.02391,22.58964,82.0599994659
20910,114.02342,22.58948,82.7000007629
20911,114.02295,22.58931,83.1000003815
20912,114.02248,22.58916,83.0200004578
20913,114.02203,22.589,83.5499992371
20914,114.02156,22.58884,82.7000007629
20915,114.02107,22.58868,81.9799995422
20916,114.02057,22.58851,81.8199996948
20917,114.02006,22.58835,81.2800006866
20918,114.01954,22.58819,81.6100006104
20919,114.01904,22.58802,81.5599994659
20920,114.01853,22.58786,81.5400009155
20921,114.01801,22.5877,81.3999996185
20922,114.01748,22.58757,81.25
20923,114.01694,22.58748,81.0699996948
20924,114.01639,22.5874,80.8899993896
20925,114.01583,22.58736,80.7600002289
20926,114.01526,22.58735,80.6399993896
20927,114.0147,22.58737,80.5300006866
20928,114.01414,22.58742,80.5
20929,114.01357,22.58749,80.5
20930,114.01301,22.58756,80.8600006104
20931,114.03247,22.61338,86.5100002289
20932,114.03235,22.6137,88.2600002289
20933,114.03224,22.61396,91.47999954224
20934,114.03217,22.61412,93.63999986649
20935,114.03201,22.61378,97.41000008583
20936,114.03199,22.61388,97.29999995232
20937,114.03189,22.61376,97.90000009537
20938,114.03189,22.61376,100.0
20939,114.03189,22.61376,100.0
20940,114.03189,22.61376,100.0
20941,114.03189,22.61376,100.0
20942,114.03189,22.61376,100.0
20943,114.03189,22.61376,100.0
20944,114.03189,22.61376,100.0
20945,114.03189,22.61376,100.0
20946,114.03189,22.61376,100.0
20947,114.03189,22.61376,100.0
20948,114.03189,22.61376,100.0
20949,114.03189,22.61376,100.0
20950,114.03189,22.61376,100.0
20951,114.03189,22.61376,100.0
20952,114.03189,22.61376,100.0
20953,114.03189,22.61376,100.0
20954,114.03189,22.61376,100.0
20955,114.03189,22.61376,100.0
20956,114.03189,22.61376,100.0
20957,114.03189,22.61376,100.0
20958,114.03189,22.61376,100.0
20959,114.03189,22.61376,100.0
20960,114.03185,22.61373,100.0
20961,114.03177,22.61377,95.53000020981
20962,114.03165,22.61385,92.96000003815
20963,114.03148,22.61402,92.07999992371
20964,114.03132,22.61421,90.68999958038
20965,114.03114,22.61445,89.3900003433
20966,114.01535,22.587,85.4300003052
20967,114.0154,22.58739,84.9099998474
20968,114.01545,22.58783,84.1099996567
20969,114.01548,22.58827,84.1800003052
20970,114.01552,22.5887,83.9200000763
20971,114.01558,22.58912,84.5600004196
20972,114.01564,22.58953,84.4600000381
20973,114.01569,22.58995,84.8800001144
20974,114.01574,22.59035,85.1300001144
20975,114.01578,22.59075,85.5500001907
20976,114.01583,22.59115,85.4899997711
20977,114.01588,22.59153,86.1700000763
20978,114.01594,22.59189,86.8900003433
20979,114.016,22.59223,87.5
20980,114.01607,22.59256,87.5500001907
20981,114.01609,22.59267,87.6099996567
20982,114.01609,22.59267,87.6099996567
20983,114.01619,22.59308,101.0
20984,114.01619,22.59308,101.0
20985,114.01619,22.59308,101.0
20986,114.01642,22.59488,85.6099996567
20987,114.0164,22.59547,84.4799995422
20988,114.01644,22.59588,84.7700004578
20989,114.01648,22.59629,84.8000001907
20990,114.01652,22.59672,83.3999996185
20991,114.01658,22.59719,82.2700004578
20992,114.01664,22.59768,81.3899993896
20993,114.0167,22.5982,80.7900009155
20994,114.01676,22.59871,81.2999992371
20995,114.01681,22.59922,81.3099994659
20996,114.01684,22.59973,81.2299995422
20997,114.01683,22.60023,81.8400001526
20998,114.01682,22.60071,82.3099994659
20999,114.0168,22.60117,83.6000003815
21000,114.01675,22.60161,83.5599994659
21001,114.0167,22.60205,83.6000003815
21002,114.01663,22.6025,82.9500007629
21003,114.01654,22.60295,82.9599990845
21004,114.01642,22.60342,82.3799991608
21005,114.01628,22.60388,82.75
21006,114.01614,22.60431,83.5300006866
21007,114.01599,22.60471,84.3199996948
21008,114.01584,22.60508,86.0100002289
21009,114.01569,22.60541,87.3999996185
21010,114.01556,22.60568,89.2899999619
21011,114.01543,22.60594,89.529999733
21012,114.01531,22.60621,88.779999733
21013,114.01518,22.60649,88.8500003815
21014,114.01505,22.60677,87.9399995804
21015,114.01489,22.6071,86.3500003815
21016,114.01473,22.60746,85.6700000763
21017,114.01456,22.60782,85.9300003052
21018,114.01441,22.60815,86.9200000763
21019,114.01426,22.60847,87.3000001907
21020,114.01411,22.60879,86.5399999619
21021,114.01395,22.60915,85.1099996567
21022,114.01379,22.60956,84.0600004196
21023,114.01365,22.60997,83.1599998474
21024,114.01352,22.61041,83.4799995422
21025,114.01343,22.61085,83.3600006104
21026,114.01335,22.61128,84.4300003052
21027,114.0133,22.61168,85.8400001526
21028,114.01328,22.61205,86.529999733
21029,114.01327,22.61244,85.6599998474
21030,114.01327,22.61283,86.1199998856
21031,114.01328,22.61315,88.0399999619
21032,114.01329,22.61348,88.0699996948
21033,114.01328,22.61383,87.6199998856
21034,114.01326,22.61418,86.8800001144
21035,114.01325,22.61452,87.4899997711
21036,114.05331,22.58973,81.2199993134
21037,114.05276,22.5897,81.5599994659
21038,114.05221,22.58967,81.6800003052
21039,114.05167,22.58964,82.0100002289
21040,114.05095,22.58959,82.4699993134
21041,114.05043,22.58957,82.7700004578
21042,114.04992,22.58955,82.8799991608
21043,114.04942,22.58956,83.1700000763
21044,114.04894,22.58959,83.25
21045,114.04846,22.58964,84.0100002289
21046,114.04802,22.58971,85.5
21047,114.04763,22.58978,87.2600002289
21048,114.0473,22.58987,89.2100000381
21049,114.04698,22.58994,89.720000267
21050,114.0466,22.59004,90.18000030518
21051,114.04631,22.5901,89.7600002289
21052,114.04602,22.59018,89.5699996948
21053,114.04572,22.59025,90.03999996185
21054,114.04544,22.59032,90.97999954224
21055,114.04518,22.59038,89.5399999619
21056,114.04485,22.59046,87.8699998856
21057,114.04449,22.59055,87.6899995804
21058,114.04415,22.59063,88.7700004578
21059,114.04375,22.59074,88.7100000381
21060,114.04342,22.59083,86.5799999237
21061,114.04302,22.59093,84.3699998856
21062,114.04256,22.59104,82.4799995422
21063,114.04205,22.59116,80.9300003052
21064,114.04149,22.59129,79.5200004578
21065,114.04089,22.59143,78.1700000763
21066,114.04028,22.59158,77.4699993134
21067,114.03964,22.59173,76.1700000763
21068,114.03896,22.59186,75.6299991608
21069,114.03826,22.59197,75.4799995422
21070,114.03755,22.59206,75.1100006104
21071,114.03683,22.59213,75.3600006104
21072,114.03589,22.59219,76.0400009155
21073,114.03522,22.59222,77.0599994659
21074,114.03458,22.59222,78.2000007629
21075,114.03394,22.5922,79.1700000763
21076,114.03334,22.59217,80.2600002289
21077,114.03276,22.59213,80.7700004578
21078,114.0322,22.59207,81.6100006104
21079,114.03165,22.59201,82.6100006104
21080,114.03117,22.59194,84.3500003815
21081,114.03073,22.59187,85.0500001907
21082,114.03014,22.59177,85.4399995804
21083,114.02971,22.59169,85.6599998474
21084,114.02927,22.59164,85.6000003815
21085,114.0289,22.59175,87.0399999619
21086,114.02873,22.59206,86.9099998474
21087,114.02874,22.59247,85.4899997711
21088,114.02887,22.59285,84.3100004196
21089,114.02908,22.59324,82.6100006104
21090,114.02938,22.59359,81.8299999237
21091,114.02977,22.59389,80.9099998474
21092,114.03018,22.5942,80.9500007629
21093,114.03073,22.59464,80.4300003052
21094,114.03111,22.59504,80.5499992371
21095,114.03141,22.5955,81.0699996948
21096,114.03161,22.59598,81.4699993134
21097,114.03173,22.59647,82.8799991608
21098,114.03175,22.59695,83.2999992371
21099,114.0317,22.59738,83.75
21100,114.03158,22.59781,83.4899997711
21101,114.03133,22.59835,83.3199996948
21102,114.03111,22.59874,83.2099990845
21103,114.03087,22.59916,81.8299999237
21104,114.0306,22.5996,81.2900009155
21105,114.03034,22.60002,84.3000001907
21106,114.03014,22.60034,89.0
21107,114.03001,22.60055,92.61000013351
21108,114.02994,22.60066,97.0
21109,114.02994,22.60066,98.62999999523
21110,114.02994,22.60065,98.53999996185
21111,114.02986,22.60076,95.09999990463
21112,114.02975,22.60092,92.90000009537
21113,114.02952,22.60121,91.64999961853
21114,114.02935,22.60141,91.85999965668
21115,114.02924,22.60155,95.36000013351
21116,114.0292,22.60161,97.49000000954
21117,114.02918,22.60164,96.00999999046
21118,114.02909,22.60174,93.92999982834
21119,114.02898,22.60189,92.34999990463
21120,114.02882,22.60207,92.09000015259
21121,114.02868,22.60223,92.96999979019
21122,114.02856,22.60237,93.73999977112
21123,114.02839,22.60254,92.01999998093
21124,114.0282,22.60275,90.56999969482
21125,114.028,22.60297,90.69999980927
21126,114.02783,22.60318,91.52999973297
21127,114.02767,22.60341,91.09000015259
21128,114.02756,22.60361,90.42000007629
21129,114.02747,22.60386,89.3000001907
21130,114.02739,22.60418,88.2399997711
21131,114.02737,22.60448,90.0
21132,114.0274,22.60473,91.52000045776
21133,114.02746,22.60494,91.25
21134,114.0276,22.6052,92.30999994278
21135,114.0277,22.60535,93.67999982834
21136,114.02781,22.60551,93.65000009537
21137,114.02781,22.60567,94.19999980927
21138,114.02773,22.60582,95.44999980927
21139,114.02762,22.60596,93.92999982834
21140,114.02749,22.60613,91.39000034332
21141,114.02734,22.60637,90.85000038147
21142,114.02721,22.60661,92.44999980927
21143,114.02718,22.60678,94.73999977112
21144,114.02722,22.60686,94.98000001907
21145,114.0273,22.60698,94.65000009537
21146,114.02741,22.60708,95.36999988556
21147,114.02752,22.60715,94.55000019073
21148,114.02764,22.60726,94.36000013351
21149,114.02779,22.60737,93.05999994278
21150,114.02793,22.60748,92.38000011444
21151,114.02807,22.60759,94.30000019073
21152,114.02814,22.60767,97.19000005722
21153,114.02806,22.60779,95.09999990463
21154,114.02798,22.60788,96.16000008583
21155,114.02797,22.6079,98.07000005245
21156,114.02794,22.60792,99.9600000008941
21157,114.0279,22.60796,100.0
21158,114.02792,22.60794,100.0
21159,114.02794,22.60792,99.99000000022352
21160,114.04955,22.61397,79.3099994659
21161,114.04961,22.61342,80.9099998474
21162,114.04966,22.61294,82.3500003815
21163,114.04971,22.61246,82.5100002289
21164,114.04974,22.61199,83.1700000763
21165,114.04976,22.61154,84.0
21166,114.04977,22.61114,85.7399997711
21167,114.04978,22.61078,87.1599998474
21168,114.04978,22.61044,87.1099996567
21169,114.04978,22.61009,87.3000001907
21170,114.04978,22.60974,87.3500003815
21171,114.04978,22.60943,89.720000267
21172,114.04978,22.60914,89.2700004578
21173,114.04977,22.60882,87.970000267
21174,114.04976,22.60851,89.1199998856
21175,114.04976,22.60827,90.89999961853
21176,114.04975,22.60805,92.03999996185
21177,114.04974,22.60784,92.36999988556
21178,114.04973,22.60764,92.84999990463
21179,114.04972,22.60748,93.63000011444
21180,114.04971,22.60731,93.98999977112
21181,114.0497,22.60714,94.13999986649
21182,114.04968,22.60706,97.78999996185
21183,114.04968,22.60703,98.89999997616
21184,114.04967,22.60694,96.32999992371
21185,114.04966,22.60679,93.76000022888
21186,114.04964,22.60657,91.47999954224
21187,114.04962,22.60636,92.42999982834
21188,114.04961,22.60616,92.34999990463
21189,114.04959,22.60596,93.78999996185
21190,114.04956,22.60583,94.90000009537
21191,114.04955,22.60569,95.01999998093
21192,114.04953,22.60556,95.69999980927
21193,114.04953,22.60551,98.22000002861
21194,114.04952,22.60541,95.55999994278
21195,114.0495,22.60528,95.30999994278
21196,114.04949,22.60517,96.11999988556
21197,114.04948,22.60511,98.00999999046
21198,114.04947,22.60504,96.6400001049
21199,114.04945,22.60493,96.05999994278
21200,114.04944,22.60485,97.81999993324
21201,114.04943,22.60479,96.98000001907
21202,114.04941,22.6047,96.40000009537
21203,114.0494,22.60459,96.32999992371
21204,114.04938,22.6045,95.88000011444
21205,114.04936,22.60436,95.61000013351
21206,114.04934,22.60425,96.42000007629
21207,114.04933,22.60416,96.6099998951
21208,114.04932,22.60407,96.19000005722
21209,114.0493,22.60395,94.98999977112
21210,114.04927,22.60379,93.53999996185
21211,114.04925,22.60362,93.65000009537
21212,114.04922,22.60346,94.30999994278
21213,114.04919,22.60332,94.44000005722
21214,114.04915,22.60313,93.05999994278
21215,114.04911,22.60294,93.51000022888
21216,114.0491,22.6028,94.67000007629
21217,114.04908,22.60266,95.19999980927
21218,114.04906,22.60256,96.30999994278
21219,114.04905,22.60248,97.99000000954
21220,114.04904,22.60241,96.22000002861
21221,114.04902,22.6023,96.19000005722
21222,114.04901,22.60223,97.27999997139
21223,114.049,22.60212,95.21000003815
21224,114.04899,22.60198,95.05999994278
21225,114.04896,22.60182,94.51000022888
21226,114.04893,22.60164,93.34000015259
21227,114.04888,22.60142,91.43999958038
21228,114.04884,22.60119,91.43999958038
21229,114.0488,22.60095,90.43000030518
21230,114.04877,22.60071,91.93000030518
21231,114.04873,22.60052,92.98999977112
21232,114.04869,22.60032,92.55999994278
21233,114.04868,22.60011,91.69999980927
21234,114.04866,22.59993,94.59999990463
21235,114.04863,22.59978,94.15000009537
21236,114.04862,22.59964,95.11999988556
21237,114.0486,22.59948,94.05999994278
21238,114.04856,22.59929,92.71000003815
21239,114.04856,22.59914,95.09999990463
21240,114.04856,22.59905,97.3599998951
21241,114.04856,22.59896,96.91000008583
21242,114.04856,22.5989,97.6400001049
21243,114.04856,22.59879,96.03999996185
21244,114.04858,22.59869,95.46000003815
21245,114.04859,22.59855,94.86999988556
21246,114.04862,22.5984,94.28999996185
21247,114.04866,22.59823,93.59999990463
21248,114.04871,22.59806,94.01000022888
21249,114.04878,22.59789,92.15999984741
21250,114.04888,22.59764,90.38000011444
21251,114.04897,22.59744,92.59999990463
21252,114.04908,22.59722,90.52999973297
21253,114.04919,22.59692,87.8000001907
21254,114.04931,22.59659,86.4499998093
21255,114.04941,22.59621,85.1499996185
21256,114.04952,22.5958,83.9899997711
21257,114.04965,22.59538,84.1099996567
21258,114.04981,22.59501,85.5600004196
21259,114.04999,22.59466,85.5600004196
21260,114.05021,22.59431,85.2399997711
21261,114.05047,22.59397,85.0100002289
21262,114.05076,22.59366,85.0100002289
21263,114.05106,22.59336,85.3400001526
21264,114.05132,22.59313,87.7299995422
21265,114.05157,22.59288,86.8800001144
21266,114.05178,22.59258,87.3000001907
21267,114.05193,22.59231,88.8000001907
21268,114.05209,22.59203,88.1599998474
21269,114.05226,22.59173,87.1800003052
21270,114.05245,22.59142,86.3800001144
21271,114.05265,22.59107,85.0699996948
21272,114.05285,22.5907,85.029999733
21273,114.05305,22.59035,84.1599998474
21274,114.05329,22.58993,82.1900005341
21275,114.05353,22.58951,82.6000003815
21276,114.05376,22.58908,83.4099998474
21277,114.05399,22.5887,84.8800001144
21278,114.04007,22.60877,100.0
21279,114.04007,22.60877,100.0
21280,114.04007,22.60877,100.0
21281,114.04007,22.60877,100.0
21282,114.04007,22.60877,100.0
21283,114.04007,22.60877,100.0
21284,114.04016,22.60865,93.40000009537
21285,114.04026,22.60854,91.82999992371
21286,114.0405,22.60825,90.52999973297
21287,114.0407,22.60803,89.4499998093
21288,114.0409,22.60779,89.9499998093
21289,114.04111,22.60756,88.4300003052
21290,114.04131,22.60731,88.5100002289
21291,114.04152,22.60704,87.2299995422
21292,114.04175,22.60678,87.3199996948
21293,114.04195,22.60647,87.3000001907
21294,114.04216,22.6062,87.529999733
21295,114.04238,22.60594,88.0699996948
21296,114.04259,22.6057,89.5399999619
21297,114.0428,22.60545,87.779999733
21298,114.04304,22.60517,86.7399997711
21299,114.04326,22.6049,88.0100002289
21300,114.04344,22.60465,88.3000001907
21301,114.04365,22.60438,88.0600004196
21302,114.04389,22.60415,87.0
21303,114.04414,22.60382,84.5799999237
21304,114.04443,22.60353,84.9499998093
21305,114.04472,22.60323,85.3000001907
21306,114.04497,22.60291,86.279999733
21307,114.0452,22.60261,86.8800001144
21308,114.04539,22.60233,88.470000267
21309,114.0456,22.60208,87.8500003815
21310,114.04579,22.60183,89.5600004196
21311,114.04593,22.60164,92.5
21312,114.04605,22.60149,93.05999994278
21313,114.04613,22.60136,94.69999980927
